           Date        Open        High         Low       Close   Adj Close    Volume  Sentiment
83   2020-05-01  121.480003  123.690002  120.779999  122.919998  120.458733  10381300   0.000000
84   2020-05-04  123.839996  124.400002  121.709999  123.699997  121.223106   5935900  -0.557400
85   2020-05-05  123.800003  125.260002  123.260002  124.730003  122.232491   6445800   0.170450
86   2020-05-06  125.209999  125.489998  122.849998  123.300003  120.831123   5769700  -0.018400
87   2020-05-07  123.459999  123.980003  121.500000  121.889999  119.974800   9115200  -0.148000
88   2020-05-08  122.750000  123.010002  121.620003  122.940002  121.008293   6943600  -0.359200
89   2020-05-11  123.040001  124.309998  123.010002  123.669998  121.726814   8447300   0.000000
90   2020-05-12  124.480003  125.660004  123.779999  123.779999  121.835098   6366700   0.234000
91   2020-05-13  123.500000  126.239998  123.089996  123.709999  121.766197   9725100   0.476700
92   2020-05-14  124.849998  125.129997  121.300003  123.419998  121.480743   7411000   0.000000
93   2020-05-15  123.470001  125.940002  123.089996  125.940002  123.961159  10590000  -0.232175
94   2020-05-18  127.500000  128.559998  126.099998  127.660004  125.654129  12877900   0.361200
95   2020-05-19  131.750000  131.990005  124.809998  124.949997  122.986717  24915400  -0.137750
96   2020-05-20  126.489998  126.589996  124.629997  125.449997  123.478851  10748800  -0.031233
97   2020-05-21  124.889999  126.139999  124.250000  124.989998  123.026077   7482700   0.000000
98   2020-05-22  125.099998  125.349998  123.769997  124.330002  122.376457   7453200   0.250667
99   2020-05-26  124.339996  125.510002  123.629997  123.860001  121.913841   7910200   0.381800
100  2020-05-27  123.970001  124.489998  121.029999  122.480003  120.555519  10357900   0.000000
101  2020-05-28  123.720001  124.949997  123.160004  123.690002  121.746521   8141600  -0.158900
102  2020-05-29  124.239998  124.709999  121.930000  124.059998  122.110695   9770400   0.000000
103  2020-06-01  123.440002  124.410004  122.360001  123.959999  122.012260   6850100  -0.186567
104  2020-06-02  123.589996  124.150002  122.809998  123.940002  121.992584   6395900  -0.130367
105  2020-06-03  123.900002  123.989998  122.660004  123.470001  121.529976   6754300   0.000000
106  2020-06-04  122.800003  123.889999  121.820000  122.110001  120.191338   8005000   0.000000
107  2020-06-05  122.570000  122.680000  119.910004  121.559998  119.649971  13112400   0.000000
108  2020-06-08  119.580002  121.239998  119.459999  121.239998  119.335007   9448100  -0.862500
109  2020-06-09  121.599998  122.000000  120.559998  121.349998  119.443275   6915400  -0.624000
110  2020-06-10  121.559998  122.500000  121.129997  121.160004  119.256264   9380500   0.000000
111  2020-06-11  120.989998  122.580002  119.480003  120.089996  118.203072  11387600   0.279850
112  2020-06-12  120.510002  120.750000  117.059998  117.739998  115.889999  10786400   0.401900
113  2020-06-15  118.400002  118.680000  117.010002  118.080002  116.224655  10901100   0.381800
114  2020-06-16  119.800003  120.230003  118.540001  119.650002  117.769989   8389200   0.000000
115  2020-06-17  119.860001  120.129997  118.400002  119.029999  117.159721   6722300   0.100250
116  2020-06-18  118.540001  119.059998  117.660004  117.989998  116.136070   6690000   0.000000
117  2020-06-19  118.889999  120.300003  117.750000  119.849998  117.966850  13359600  -0.612400
118  2020-06-22  120.970001  122.089996  120.400002  121.680000  119.768089   9112800   0.000000
119  2020-06-23  122.750000  122.849998  120.959999  121.070000  119.167671   6575900   0.285950
120  2020-06-24  120.739998  121.120003  119.580002  120.300003  118.409775   6871600   0.193267
121  2020-06-25  119.760002  120.160004  118.379997  119.709999  117.829048   6856600   0.148000
122  2020-06-26  119.599998  120.839996  118.019997  118.320000  116.460884   8997200   0.146800
123  2020-06-29  118.500000  119.680000  118.220001  119.059998  117.189255   5503800  -0.321267
124  2020-06-30  119.220001  120.129997  118.540001  119.779999  117.897949   6836400   0.000000
125  2020-07-01  119.449997  119.919998  118.660004  119.690002  117.809364   6577900   0.000000
126  2020-07-02  120.089996  120.879997  118.860001  119.209999  117.336891   5898600   0.000000
127  2020-07-06  119.800003  119.870003  118.220001  118.889999  117.021927   7231700   0.090300
128  2020-07-07  118.449997  127.550003  118.220001  126.949997  124.955276  31152700   0.000000
129  2020-07-08  128.000000  128.130005  124.400002  124.440002  122.484718  17405700   0.273200
130  2020-07-09  125.610001  128.179993  124.949997  127.750000  125.742714  14257200   0.000000
131  2020-07-10  128.740005  131.369995  127.260002  130.679993  128.626678  14745600  -0.277600
132  2020-07-13  131.330002  133.630005  128.889999  129.520004  127.484901  14112800  -0.078057
133  2020-07-14  129.279999  132.500000  129.029999  132.009995  129.935776   8818600  -0.318200
134  2020-07-15  132.270004  134.130005  130.800003  132.000000  129.925919  10577100   0.000000
135  2020-07-16  132.050003  132.729996  131.240005  132.199997  130.122787   5892200   0.106067
136  2020-07-17  133.369995  133.369995  131.470001  131.740005  129.670044   6063200   0.000000
137  2020-07-20  131.960007  132.740005  131.139999  131.470001  129.404266   6114200   0.165150
138  2020-07-21  131.559998  133.990005  131.449997  132.330002  130.250763   7237500  -0.175050
139  2020-07-22  132.570007  133.029999  131.190002  132.660004  130.575577   5388200  -0.125550
140  2020-07-23  133.000000  133.149994  131.309998  131.639999  129.571579   5598800   0.088950
141  2020-07-24  130.949997  132.399994  130.509995  131.240005  129.177902   4345800  -0.025675
142  2020-07-27  130.860001  131.979996  130.860001  131.210007  129.148376   4681900  -0.440400
143  2020-07-28  131.500000  132.380005  130.919998  131.759995  129.689697   4804700   0.207250
144  2020-07-29  131.559998  131.860001  129.850006  130.690002  128.636520   4741100  -0.080380
145  2020-07-30  129.419998  130.419998  128.720001  130.119995  128.075485   4596100  -0.599400
146  2020-07-31  129.649994  130.089996  127.620003  129.399994  127.366791   7210500   0.250000
147  2020-08-03  129.910004  130.119995  128.270004  129.300003  127.268356   4990500   0.000000
148  2020-08-04  129.649994  131.710007  128.940002  131.639999  129.571579   6073200  -0.170200
149  2020-08-05  130.449997  130.750000  128.830002  129.809998  127.770340   8494500   0.000000
150  2020-08-06  129.130005  130.229996  129.029999  129.350006  127.317589   4832100   0.000000
151  2020-08-07  129.580002  130.460007  129.110001  129.970001  127.927826   5519500   0.440400
152  2020-08-10  130.240005  132.339996  129.649994  131.880005  129.807831   5894400   0.046767
153  2020-08-11  132.589996  132.869995  129.729996  130.199997  128.154236   8453400   0.381800
154  2020-08-12  130.470001  132.229996  129.080002  131.889999  129.817657   6364800   0.177900
155  2020-08-13  131.210007  131.960007  130.729996  131.850006  130.311829   6622400  -0.153100
156  2020-08-14  132.339996  132.970001  131.630005  132.600006  131.053070   6702100  -0.096325
157  2020-08-17  134.350006  136.130005  133.850006  135.600006  134.018082  13155000  -0.025800
158  2020-08-18  136.169998  137.630005  133.169998  134.710007  133.138474  26744200   0.000000
159  2020-08-19  134.210007  134.660004  131.850006  132.410004  130.865295  12718400   0.082000
160  2020-08-20  131.210007  132.070007  130.050003  130.570007  129.046768   8936900  -0.700300
161  2020-08-21  130.550003  132.669998  130.100006  131.630005  130.094406   8288000  -0.159100
162  2020-08-24  132.250000  132.479996  130.330002  131.330002  129.797897   6604600   0.000000
163  2020-08-25  130.800003  131.240005  129.669998  130.630005  129.106064   7240800   0.177900
164  2020-08-26  130.210007  130.880005  129.699997  130.699997  129.175232   6271600   0.000000
165  2020-08-27  131.080002  139.350006  130.899994  136.630005  135.036072  39672900  -0.025733
166  2020-08-28  141.000000  141.070007  137.839996  140.300003  138.663239  21350300   0.015440
167  2020-08-31  137.479996  138.889999  135.529999  138.850006  137.230179  15078800  -0.125000
168  2020-09-01  141.199997  149.589996  140.050003  147.589996  145.868195  35599400   0.088950
169  2020-09-02  151.250000  151.330002  145.610001  147.679993  145.957138  17222000   0.000000
170  2020-09-03  146.699997  149.600006  141.809998  144.539993  142.853790  16005000   0.024400
171  2020-09-04  144.020004  145.039993  140.100006  142.830002  141.163742  11327400   0.034100
172  2020-09-08  141.410004  141.899994  138.259995  138.449997  136.834839  11322300   0.064000
173  2020-09-09  140.089996  142.610001  139.449997  139.889999  138.258026  11223000   0.000000
174  2020-09-10  140.059998  140.539993  136.589996  136.809998  135.213974  11236400   0.000000
175  2020-09-11  137.050003  138.440002  135.550003  136.699997  135.105255   9626600  -0.025733
176  2020-09-14  136.139999  141.100006  135.880005  137.320007  135.718018  15244600   0.000000
177  2020-09-15  138.229996  139.080002  136.679993  137.360001  135.757538  10142600   0.000000
178  2020-09-16  138.410004  138.679993  136.050003  136.259995  134.670380   9286800  -0.807400
179  2020-09-17  135.429993  137.570007  135.020004  136.690002  135.095367  12415000   0.098667
180  2020-09-18  136.440002  137.529999  134.750000  135.289993  133.711700  18236400  -0.278700
181  2020-09-21  136.500000  137.240005  135.289993  137.070007  135.470932  15758500   0.112957
182  2020-09-22  137.070007  138.990005  136.570007  138.309998  136.696472  11034000   0.098667
183  2020-09-23  139.000000  139.240005  135.820007  135.990005  134.403534   7711100  -0.340000
184  2020-09-24  135.729996  137.789993  135.070007  136.699997  135.105255   9817700   0.000000
185  2020-09-25  136.520004  137.539993  135.960007  137.270004  135.668610   7539600  -0.624900
186  2020-09-28  137.160004  138.050003  136.720001  137.250000  135.648834   7065700  -0.296000
187  2020-09-29  137.250000  138.139999  136.389999  137.139999  135.540115   9234300   0.000000
188  2020-09-30  137.389999  141.740005  137.199997  139.910004  138.277802  11608800   0.000000
189  2020-10-01  140.800003  144.380005  140.259995  143.080002  141.410828  14430300   0.000000
190  2020-10-02  142.339996  143.100006  140.130005  140.500000  138.860916   8195000  -0.557400
191  2020-10-05  141.289993  142.190002  141.070007  141.800003  140.145752   4753000  -0.318200
192  2020-10-06  141.869995  142.940002  140.250000  140.630005  138.989410   7158500   0.372900
193  2020-10-07  141.259995  141.550003  140.250000  140.889999  139.246368   5649700   0.000000
194  2020-10-08  141.509995  142.089996  141.119995  141.360001  139.710876   4892300  -0.557400
195  2020-10-09  141.660004  143.339996  141.559998  142.779999  141.114304   4831600   0.401650
196  2020-10-12  143.020004  145.389999  143.020004  144.250000  142.567169   6134100   0.102700
197  2020-10-13  144.679993  146.600006  144.360001  146.229996  144.524063   7933400   0.279850
198  2020-10-14  146.399994  146.529999  143.759995  143.940002  142.260788   6570300   0.000000
199  2020-10-15  143.089996  144.960007  142.839996  144.529999  142.843903   4564200  -0.332400
200  2020-10-16  145.399994  146.149994  144.470001  144.710007  143.021805   5645000   0.000000
201  2020-10-19  145.100006  145.369995  142.750000  142.949997  141.282333   4881100  -0.042900
202  2020-10-20  144.110001  145.529999  143.619995  143.899994  142.221237   4841000   0.000000
