           Date        Open        High         Low       Close   Adj Close    Volume  Sentiment
131  2019-07-11  140.940002  141.210007  139.020004  140.110001  133.622513   5817400   0.000000
132  2019-07-12  140.119995  140.119995  132.320007  134.300003  128.081543  17780100  -0.238350
133  2019-07-15  135.389999  136.360001  134.449997  134.710007  128.472549  10038200   0.000000
134  2019-07-16  132.929993  133.830002  131.750000  132.500000  126.364876  10214500   0.119175
135  2019-07-17  132.490005  133.580002  131.410004  131.860001  125.754517   8862100  -0.272950
136  2019-07-18  132.130005  132.509995  131.169998  132.070007  125.954788   6203100   0.166800
137  2019-07-19  132.250000  132.389999  130.190002  130.309998  124.276283   8340200  -0.174350
138  2019-07-22  130.000000  130.149994  127.839996  128.639999  122.683609  12624800   0.078380
139  2019-07-23  128.610001  129.449997  128.160004  128.839996  122.874336   5803600  -0.073986
140  2019-07-24  128.880005  129.789993  128.570007  129.779999  123.770805   6838600   0.021343
141  2019-07-25  130.059998  131.529999  129.669998  131.119995  125.048767   8897800  -0.078829
142  2019-07-26  131.300003  131.300003  130.490005  130.729996  124.676834   4894600  -0.299700
143  2019-07-29  131.000000  133.309998  130.210007  133.020004  126.860809   7832000  -0.318200
144  2019-07-30  132.470001  132.490005  131.270004  132.080002  125.964317   5509600   0.000000
145  2019-07-31  131.639999  132.000000  130.179993  130.220001  124.190453   8559200   0.133967
146  2019-08-01  130.259995  130.740005  129.020004  130.289993  124.257210   7870700  -0.106067
147  2019-08-02  130.860001  131.470001  129.770004  131.070007  125.001091   6574900  -0.049900
148  2019-08-05  130.910004  131.460007  129.009995  130.160004  124.133232   9480000   0.000000
149  2019-08-06  130.339996  131.220001  129.589996  130.770004  124.714989   7880600   0.000000
150  2019-08-07  129.360001  130.910004  128.190002  130.210007  124.180923   6771700  -0.273200
151  2019-08-08  130.979996  131.949997  130.229996  131.679993  125.582825   5260500   0.000000
152  2019-08-09  131.800003  132.759995  131.229996  132.039993  125.926178   4677300  -0.831600
153  2019-08-12  131.500000  132.699997  131.289993  131.929993  125.821251   6852100   0.000000
154  2019-08-13  132.300003  134.100006  132.000000  133.419998  127.242256   5013200   0.000000
155  2019-08-14  132.529999  132.539993  130.130005  130.259995  124.228577   7736200  -0.430950
156  2019-08-15  130.169998  131.070007  129.250000  130.539993  124.495621   7251200  -0.264860
157  2019-08-16  131.470001  131.669998  130.600006  131.360001  125.277657   5858900   0.000000
158  2019-08-19  132.500000  132.570007  131.820007  132.250000  126.126450   4958000   0.000000
159  2019-08-20  131.960007  132.660004  130.460007  130.600006  124.552864   7302000   0.000000
160  2019-08-21  131.699997  132.410004  130.850006  131.529999  125.439789   6912800   0.214400
161  2019-08-22  131.600006  132.130005  130.800003  131.270004  125.191826   7213500   0.000000
162  2019-08-23  131.070007  131.259995  127.129997  127.730003  121.815742  15714000   0.542300
163  2019-08-26  127.419998  128.080002  126.629997  127.800003  122.795815   8889500   0.050700
164  2019-08-27  129.880005  132.399994  129.100006  129.639999  124.563751  20183800  -0.056680
165  2019-08-28  127.860001  128.869995  127.010002  128.679993  123.641335   9878800  -0.187000
166  2019-08-29  128.839996  129.199997  126.830002  128.240005  123.218590   6749900  -0.000600
167  2019-08-30  128.270004  129.100006  127.620003  128.360001  123.333878   7371100   0.114700
168  2019-09-03  127.989998  128.979996  127.510002  128.740005  123.698997   5710200  -0.098686
169  2019-09-04  129.490005  129.589996  128.080002  128.860001  123.814301   4807200  -0.198030
170  2019-09-05  129.899994  129.899994  128.309998  128.580002  123.545265   4754100   0.010114
